"Employment Income Statistics in 2010 (7), Sex (3), Work Activity in 2010 (3), Highest Certificate, Diploma or Degree (6) and Occupation - National Occupational Classification (NOC) 2011 (693) for the Population Aged 15 Years and Over in Private Households of Canada, Provinces and Territories, 2011 National Household Survey"
"Geography = Canada [1]"
"Global non-response rate (GNR) [2] =  26.1 %"
"Sex (3) =   Female"
"Work activity in 2010 (3) = Total - Work activity in 2010"
"Highest certificate, diploma or degree (6) = Total - Highest certificate, diploma or degree [3]"
"Occupation - National Occupational Classification (NOC) 2011 (693)","Total - Employment income statistics in 2010 [4]","  With employment income","    Median employment income [5]","    Average employment income [6]","  With wages and salaries","    Median wages and salaries [7]","    Average wages and salaries [8]", 
"          4163 Business development officers and marketing researchers and consultants",28020,26125,45138,50512,24210,46685,51723 
"          4164 Social policy researchers, consultants and program officers",20260,19540,54628,53930,18865,55086,54606 
"          4165 Health policy researchers, consultants and program officers",23750,22535,52207,52614,21380,53245,53136 
"          4166 Education policy researchers, consultants and program officers",19540,18875,52698,52931,17770,53907,54278 
"          4167 Recreation, sports and fitness policy researchers, consultants and program officers",8520,8200,34928,36444,8070,35168,36643 
"          4168 Program officers unique to government",13730,9760,33746,37309,9235,39031,38909 
"          4169 Other professional occupations in social science, n.e.c.",4485,4175,43205,45449,3775,45813,46316 
"      42 Paraprofessional occupations in legal, social, community and education services",384890,355450,23287,26112,310375,26044,27735 
"        421 Paraprofessional occupations in legal, social, community and education services",384890,355450,23287,26112,310375,26044,27735 
"          4211 Paralegal and related occupations",24350,23260,43144,44523,22255,43907,44926 
"          4212 Social and community service workers",110950,104530,33399,33133,102505,33818,33389 
"          4214 Early childhood educators and assistants",206330,187940,17813,20221,149375,20090,21760 
"          4215 Instructors of persons with disabilities",18975,18315,33878,33979,18000,34213,34246 
"          4216 Other instructors",18920,16480,8599,15165,13655,8147,15571 
"          4217 Other religious occupations",5370,4930,19469,22305,4590,20619,23257 
"      43 Occupations in front-line public protection services",26545,25615,65296,64227,25505,65328,64470 
"        431 Occupations in front-line public protection services",26545,25615,65296,64227,25510,65328,64470 
"          4311 Police officers (except commissioned)",18650,18035,74188,70345,17965,74847,70606 
"          4312 Firefighters",1295,1200,67905,64302,1200,67366,64099 
"          4313 Non-commissioned ranks of the Canadian Forces",6600,6385,51363,46925,6345,51769,47168 
"      44 Care providers and educational, legal and public protection support occupations",295235,265550,18384,20793,247885,19333,21370 
"        441 Home care providers and educational support occupations",283720,254430,17770,19457,236830,18668,19964 
"          4411 Home child care providers",78005,64615,11265,13403,52360,12453,14019 
"          4412 Home support workers, housekeepers and related occupations",96700,86935,18451,20659,82570,19146,21046 
"          4413 Elementary and secondary school teacher assistants",109015,102875,21822,22243,101895,21769,22142 
"        442 Legal and public protection support occupations",11515,11125,54752,51354,11055,54873,51490 
"          4421 Sheriffs and bailiffs",765,760,50141,47256,720,50744,47163 
"          4422 Correctional service officers",7765,7450,60025,55244,7435,60062,55355 
"          4423 By-law enforcement and other regulatory officers, n.e.c.",2985,2920,42106,42491,2900,42144,42662 
"    5 Occupations in art, culture, recreation and sport",318175,291405,15389,23984,241865,16052,24895 
"      51 Professional occupations in art and culture",116990,106545,20907,29962,80720,25785,33152 
"        511 Librarians, archivists, conservators and curators",15200,14630,43237,45255,14340,43582,45592 
"          5111 Librarians",12220,11820,44607,46557,11700,44677,46606 
"          5112 Conservators and curators",1220,1150,39668,39417,1030,43666,42224 
"          5113 Archivists",1765,1660,39384,40014,1610,40284,40369 
"        512 Writing, translating and related communications professionals",48860,44645,32361,36654,35125,36074,39175 
"          5121 Authors and writers",15595,13685,27614,33348,10130,33782,36744 
"          5122 Editors",12450,11705,34071,37233,9645,38089,39772 
"          5123 Journalists",6985,6525,35908,41230,5875,40052,43275 
"          5125 Translators, terminologists and interpreters",13835,12730,32977,37329,9470,35525,38626 
"        513 Creative and performing artists",52935,47270,10607,18910,31260,10157,20679 
"          5131 Producers, directors, choreographers and related occupations",7945,7450,40030,44426,6300,43961,47746 
"          5132 Conductors, composers and arrangers",1335,1245,14630,20990,930,15837,22050 
"          5133 Musicians and singers",19290,17375,9695,14161,9845,7110,12700 
"          5134 Dancers",8115,7370,8393,13543,5960,6713,12362 
"          5135 Actors and comedians",5890,5245,7558,15515,3815,5525,12930 
"          5136 Painters, sculptors and other visual artists",10365,8590,6694,12763,4410,9846,17496 
"      52 Technical occupations in art, culture, recreation and sport",201185,184855,13033,20538,161150,12890,20759 
"        521 Technical occupations in libraries, public archives, museums and art galleries",15240,14675,28319,28939,14430,28335,29015 
"          5211 Library and public archive technicians",10350,10050,34820,34545,9980,34811,34542 
"          5212 Technical occupations related to museums and art galleries",4885,4625,9428,16755,4450,9373,16632 
"        522 Photographers, graphic arts technicians and technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",23700,21545,21950,26327,18275,24150,27725 
"          5221 Photographers",8480,7235,9958,15058,4935,10192,16264 
"          5222 Film and video camera operators",625,595,32054,38358,540,28331,27300 
"          5223 Graphic arts technicians",4095,3870,28487,29512,3510,29963,30389 
"          5224 Broadcast technicians",820,740,37081,41348,725,37025,41523 
"          5225 Audio and video recording technicians",2205,2050,27137,31032,1895,27087,31878 
"          5226 Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",4660,4410,30631,33918,4155,31435,34098 
"          5227 Support occupations in motion pictures, broadcasting, photography and the performing arts",2810,2645,25049,29279,2515,24969,28968 
"        523 Announcers and other performers, n.e.c.",5545,4880,15180,23539,4085,15237,24403 
"          5231 Announcers and other broadcasters",2440,2255,31057,34749,2100,31287,34993 
"          5232 Other performers, n.e.c.",3105,2625,7515,13914,1985,7003,13189 
"        524 Creative designers and craftspersons",68785,62565,24266,28280,49195,27328,30590 
"          5241 Graphic designers and illustrators",27990,25995,30068,32012,21500,32624,33519 
"          5242 Interior designers and interior decorators",20380,18465,24386,29253,14110,26998,31467 
"          5243 Theatre, fashion, exhibit and other creative designers",10215,9315,22991,27770,7585,25002,29856 
"          5244 Artisans and craftspersons",9385,8025,9500,14081,5320,12198,16821 
"          5245 Patternmakers - textile, leather and fur products",810,765,32682,33167,685,36437,35632 
"        525 Athletes, coaches, referees and related occupations",87915,81195,6468,11337,75165,5989,10847 
"          5251 Athletes",565,490,8095,24570,365,8022,23477 
"          5252 Coaches",5155,4645,14349,22304,3460,15018,22973 
"          5253 Sports officials and referees",2530,2075,750,2778,1980,733,2752 
"          5254 Program leaders and instructors in recreation, sport and fitness",79670,73985,6313,10800,69350,5957,10406 
"    6 Sales and service occupations",2619380,2402430,14574,19688,2275350,14763,19747 
"      62 Retail sales supervisors and specialized sales occupations",191775,182355,35902,41322,164570,36386,41089 
"        621 Retail sales supervisors",42390,40350,23281,26648,39975,23311,26731 
"          6211 Retail sales supervisors",42390,40350,23281,26648,39975,23311,26731 
"        622 Technical sales specialists in wholesale trade and retail and wholesale buyers",40095,38025,37492,46073,37060,38023,46603 
"          6221 Technical sales specialists - wholesale trade",19215,18230,50793,60443,17725,51721,61275 
"          6222 Retail and wholesale buyers",20880,19795,26935,32837,19330,27187,33152 
"        623 Insurance, real estate and financial sales occupations",109285,103985,40310,45278,87540,41272,45310 
"          6231 Insurance agents and brokers",41645,40080,41267,45390,37685,41816,45898 
"          6232 Real estate agents and salespersons",29805,27560,33874,45632,14450,35996,43890 
"          6235 Financial sales representatives",37845,36340,41500,44886,35405,41830,45265 
"      63 Service supervisors and specialized service occupations",306480,280360,17416,20456,244230,18506,21387 
"        631 Service supervisors",54145,51545,25024,29257,50800,25216,29377 
"          6311 Food service supervisors",26220,24875,19146,21376,24675,19213,21427 
"          6312 Executive housekeepers",3295,3070,28825,29736,3020,29300,30172 
"          6313 Accommodation, travel, tourism and related services supervisors",3345,3175,39863,40353,3170,40001,40328 
"          6314 Customer and information services supervisors",10230,9885,42059,44074,9780,42138,44268 
"          6315 Cleaning supervisors",4070,3850,28392,30637,3535,29765,31472 
"          6316 Other services supervisors",6990,6680,26669,30380,6615,26535,30270 
"        632 Chefs and cooks",116960,105685,16311,18662,102010,16486,18747 
"          6321 Chefs",14280,13130,22182,24455,12510,22592,24783 
"          6322 Cooks",102675,92555,15597,17840,89500,15800,17903 
"        633 Butchers and bakers",31675,29065,17738,19505,27925,17960,19702 
"          6331 Butchers, meat cutters and fishmongers - retail and wholesale",3225,2985,19470,21230,2920,19630,21370 
"          6332 Bakers",28445,26075,17633,19308,25000,17830,19507 
"        634 Specialized occupations in personal and customer services",103700,94070,15103,17944,63490,17830,19977 
"          6341 Hairstylists and barbers",84135,76795,14825,17245,49975,16996,18948 
"          6342 Tailors, dressmakers, furriers and milliners",13850,12105,16321,18279,9235,19258,20641 
"          6343 Shoe repairers and shoemakers",415,365,17694,19198,300,18947,19458 
"          6344 Jewellers, jewellery and watch repairers and related occupations",2235,1940,17638,21600,1435,22116,25279 
"          6345 Upholsterers",1360,1250,16749,19314,960,22094,22032 
"          6346 Funeral directors and embalmers",1705,1615,40550,42996,1575,40484,42727 
"      64 Sales representatives and salespersons - wholesale and retail trade",513750,474270,13084,18929,460905,13062,18934 
"        641 Sales and account representatives - wholesale trade (non-technical)",50415,47175,39526,43970,44130,40202,45187 
"          6411 Sales and account representatives - wholesale trade (non-technical)",50415,47175,39526,43970,44125,40202,45187 
"        642 Retail salespersons",463335,427095,12010,16163,416780,12001,16154 
"          6421 Retail salespersons",463330,427095,12010,16163,416785,12001,16154 
"      65 Service representatives and other customer and personal services occupations",619930,576955,16905,21123,555340,17158,21381 
"        651 Occupations in food and beverage service",229465,211635,10417,12343,209685,10360,12270 
"          6511 Maîtres d'hôtel and hosts/hostesses",25705,23110,5693,8228,22955,5641,8170 
"          6512 Bartenders",25920,24045,13007,14318,23855,12976,14257 
"          6513 Food and beverage servers",177835,164480,10807,12632,162880,10728,12557 
"        652 Occupations in travel and accommodation",62750,59005,26469,28468,56925,27064,28941 
"          6521 Travel counsellors",22415,20895,27682,28427,19055,29088,29859 
"          6522 Pursers and flight attendants",11075,10610,40169,38359,10570,40149,38320 
"          6523 Airline ticket and service agents",9000,8620,31990,33421,8580,31946,33390 
"          6524 Ground and water transport ticket agents, cargo service representatives and related clerks",2025,1900,29611,31091,1870,29493,31189 
"          6525 Hotel front desk clerks",18230,16980,17716,19532,16855,17692,19510 
"        653 Tourism and amusement services occupations",11475,10585,20250,23254,10360,20462,23430 
"          6531 Tour and travel guides",4365,3885,7875,12465,3710,7688,12385 
"          6532 Outdoor sport and recreational guides",680,650,9790,13846,630,9961,14121 
"          6533 Casino occupations",6425,6050,30542,31193,6015,30610,31218 
"        654 Security guards and related security service occupations",29815,27750,21691,25353,27465,21937,25479 
"          6541 Security guards and related security service occupations",29810,27750,21691,25353,27465,21937,25479 
"        655 Customer and information services representatives",221925,209735,27138,28530,208030,27190,28564 
"          6551 Customer services representatives - financial institutions",81335,77705,26173,27004,77265,26160,27001 
"          6552 Other customer and information services representatives",140595,132030,27803,29428,130760,27898,29487 
"        656 Other occupations in personal service",64505,58240,13484,16515,42875,15090,17928 
"          6561 Image, social and other personal consultants",3130,2765,17295,24532,2255,20471,27038 
"          6562 Estheticians, electrologists and related occupations",44445,40200,14453,16916,29945,16082,18385 
"          6563 Pet groomers and animal care workers",16100,14580,10728,13917,10335,10957,14422 
"          6564 Other personal service occupations",840,695,8627,15852,340,10190,23753 
"      66 Sales support occupations",429735,388975,9855,12885,381825,9858,12887 
"        661 Cashiers",331285,300880,9127,11773,298870,9060,11719 
"          6611 Cashiers",331280,300880,9127,11773,298870,9060,11719 
"        662 Other sales support and related occupations",98450,88095,13446,16684,82955,13955,17096 
"          6621 Service station attendants",7640,6885,11091,13750,6775,11031,13691 
"          6622 Store shelf stockers, clerks and order fillers",61735,56635,15909,17759,56040,15934,17761 
"          6623 Other sales related occupations",29075,24580,8947,15029,20140,9977,16392 
"      67 Service support and other service occupations, n.e.c.",557705,499510,12171,15718,468475,12316,15847 
"        671 Food counter attendants, kitchen helpers and related support occupations",258645,233170,9635,12757,231055,9563,12724 
"          6711 Food counter attendants, kitchen helpers and related support occupations",258645,233165,9635,12757,231050,9563,12724 
"        672 Support occupations in accommodation, travel and amusement services",15395,14085,8395,13381,13840,8186,13337 
"          6721 Support occupations in accommodation, travel and facilities set-up services",1205,1125,17864,23111,1095,18652,23334 
"          6722 Operators and attendants in amusement, recreation and sport",14190,12960,7971,12536,12745,7837,12478 
"        673 Cleaners",251875,223365,15857,18629,195475,17013,19346 
"          6731 Light duty cleaners",185255,163570,14469,17141,140320,15759,17864 
"          6732 Specialized cleaners",7190,6380,15027,18280,5745,15247,18494 
"          6733 Janitors, caretakers and building superintendents",59425,53410,21138,23226,49410,21843,23654 
"        674 Other service support and related occupations, n.e.c.",31795,28890,15784,18247,28105,16047,18414 
"          6741 Dry cleaning, laundry and related occupations",18045,16625,21792,22053,16175,21980,22317 
"          6742 Other service support occupations, n.e.c.",13755,12270,8371,13089,11930,8344,13122 
"    7 Trades, transport and equipment operators and related occupations",169540,154600,23095,28908,144495,23982,29562 
"      72 Industrial, electrical and construction trades",39740,35840,27345,33129,31760,29658,34790 
"        720 Contractors and supervisors, industrial, electrical and construction trades and related workers",5365,4915,41259,49624,4350,44498,53355 
"          7201 Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations",635,585,61161,63661,585,61161,63523 
"          7202 Contractors and supervisors, electrical trades and telecommunications occupations",1580,1475,52180,68799,1385,55366,72090 
"          7203 Contractors and supervisors, pipefitting trades",415,335,47811,62776,330,47802,63175 
"          7204 Contractors and supervisors, carpentry trades",395,385,36803,40461,310,44679,44715 
"          7205 Contractors and supervisors, other construction trades, installers, repairers and servicers",2340,2130,25991,32072,1730,30809,34611 
"        723 Machining, metal forming, shaping and erecting trades",7765,7180,30682,33534,6980,30809,34107 
"          7231 Machinists and machining and tooling inspectors",1855,1720,28463,30675,1665,28907,30955 
"          7232 Tool and die makers",415,405,31571,34980,390,31740,36282 
"          7233 Sheet metal workers",445,430,34347,36056,420,34332,36053 
"          7234 Boilermakers",100,95,62086,62059,100,62086,62059 
"          7235 Structural metal and platework fabricators and fitters",250,225,35283,35904,220,35283,37707 
"          7236 Ironworkers",395,370,35677,49475,365,35816,50076 
"          7237 Welders and related machine operators",4300,3925,30615,32017,3810,30659,32597 
"        724 Electrical trades and electrical power line and telecommunications workers",7000,6535,42082,43233,6365,42575,43802 
"          7241 Electricians (except industrial and power system)",2040,1865,32381,37733,1795,34454,38333 
"          7242 Industrial electricians",555,540,47661,49424,540,47661,49487 
"          7243 Power system electricians",265,265,73642,77476,260,73625,77433 
"          7244 Electrical power line and cable workers",250,240,34357,43655,230,37789,45059 
"          7245 Telecommunications line and cable workers",725,660,44353,42575,645,44455,42857 
"          7246 Telecommunications installation and repair workers",3070,2870,43469,42741,2800,45331,43218 
"          7247 Cable television service and maintenance technicians",95,95,42739,40166,95,43181,42814 
"        725 Plumbers, pipefitters and gas fitters",1605,1450,35875,40623,1400,36962,41850 
"          7251 Plumbers",1020,905,33388,34329,855,35270,35743 
"          7252 Steamfitters, pipefitters and sprinkler system installers",455,420,43783,53629,420,43826,54188 
"          7253 Gas fitters",130,120,42172,42421,125,42172,42425 
"        727 Carpenters and cabinetmakers",5310,4745,23255,25301,4070,24607,25742 
"          7271 Carpenters",3780,3365,24533,26399,2975,24022,25534 
"          7272 Cabinetmakers",1530,1385,20856,22625,1100,24949,26306 
"        728 Masonry and plastering trades",2465,2065,22497,27139,1675,24004,26572 
"          7281 Bricklayers",330,280,21689,27698,230,24670,29683 
"          7282 Concrete finishers",320,270,30881,29659,255,30910,29244 
"          7283 Tilesetters",435,360,26347,24928,275,31315,27872 
"          7284 Plasterers, drywall installers and finishers and lathers",1380,1155,19473,27104,910,18581,24644 
"        729 Other construction trades",10235,8950,15531,20690,6925,16053,21421 
"          7291 Roofers and shinglers",640,520,22423,31443,475,24372,33157 
"          7292 Glaziers",660,620,28876,35414,545,31215,38363 
"          7293 Insulators",705,675,22233,30364,650,25268,30137 
"          7294 Painters and decorators (except interior decorators)",7450,6435,13152,17255,4745,12528,16822 
"          7295 Floor covering installers",780,700,19670,21906,510,21459,24123 
"      73 Maintenance and equipment operation trades",17445,16210,36978,42023,15550,37766,43089 
"        730 Contractors and supervisors, maintenance trades and heavy equipment and transport operators",5590,5240,43625,51906,5065,44512,53021 
"          7301 Contractors and supervisors, mechanic trades",1245,1125,37251,39299,1060,38621,40940 
"          7302 Contractors and supervisors, heavy equipment operator crews",1250,1150,50302,79092,1110,52005,80789 
"          7303 Supervisors, printing and related occupations",1580,1500,41833,41627,1480,41784,41679 
"          7304 Supervisors, railway transport operations",185,180,60212,60025,180,60212,60027 
"          7305 Supervisors, motor transport and other ground transit operators",1335,1285,45798,49508,1235,46028,50966 
"        731 Machinery and transportation equipment mechanics (except motor vehicle)",3730,3550,42685,45046,3405,43596,46153 
"          7311 Construction millwrights and industrial mechanics",1320,1265,43533,45703,1225,43138,46158 
"          7312 Heavy-duty equipment mechanics",550,535,30041,38044,465,34516,41925 
"          7313 Refrigeration and air conditioning mechanics",445,410,39936,39786,390,41350,41336 
"          7314 Railway carmen/women",35,35,61328,61344,35,61328,61344 
"          7315 Aircraft mechanics and aircraft inspectors",1135,1060,45990,49071,1050,45995,49203 
"          7316 Machine fitters",170,155,43811,45259,150,43865,46012 
"          7318 Elevator constructors and mechanics",85,90,40948,47451,90,40948,47451 
"        732 Automotive service technicians",3595,3180,29825,31931,3050,30293,32817 
"          7321 Automotive service technicians, truck and bus mechanics and mechanical repairers",2665,2325,30697,33260,2265,31572,34010 
"          7322 Motor vehicle body repairers",925,850,25619,28292,790,27743,29406 
"        733 Other mechanics and related repairers",930,825,29066,31631,745,30203,34049 
"          7331 Oil and solid fuel heating mechanics",55,50,23028,29715,45,29613,32720 
"          7332 Appliance servicers and repairers",345,310,18688,23288,275,19208,25015 
"          7333 Electrical mechanics",415,370,38219,41981,355,38457,43398 
"          7334 Motorcycle, all-terrain vehicle and other related mechanics",25,15,23172,19993,0,0,0 
"          7335 Other small engine and small equipment repairers",85,75,11386,18678,60,29252,23017 
"        736 Train crew operating occupations",460,435,55258,54301,430,55282,54439 
"          7361 Railway and yard locomotive engineers",230,220,58144,52974,225,58148,53240 
"          7362 Railway conductors and brakemen/women",225,215,53077,55683,215,53077,55683 
"        737 Crane operators, drillers and blasters",370,365,58670,55661,355,58712,56607 
"          7371 Crane operators",290,280,58795,57903,280,58795,57903 
"          7372 Drillers and blasters - surface mining, quarrying and construction",35,35,31784,50076,30,31784,50076 
"          7373 Water well drillers",50,50,48032,46367,40,55139,52871 
"        738 Printing press operators and other trades and related occupations, n.e.c.",2770,2620,28186,29752,2490,28628,30088 
"          7381 Printing press operators",2085,1970,28831,30255,1935,29572,30169 
"          7384 Other trades and related occupations, n.e.c.",685,655,26292,28237,560,27905,29806 
"      74 Other installers, repairers and servicers and material handlers",29295,26690,22090,25560,25835,22403,25859 
"        744 Other installers, repairers and servicers",4235,3850,19560,24799,3420,20082,25277 
"          7441 Residential and commercial installers and servicers",2265,2050,18919,22379,1775,18575,22102 
"          7442 Waterworks and gas maintenance workers",440,425,36750,43195,420,35818,43409 
"          7444 Pest controllers and fumigators",475,440,16029,22158,405,20118,22858 
"          7445 Other repairers and servicers",1055,940,16271,23052,825,16298,24062 
"        745 Longshore workers and material handlers",25055,22840,22458,25688,22410,22768,25948 
"          7451 Longshore workers",415,395,42066,42575,395,42071,42735 
"          7452 Material handlers",24645,22445,22354,25391,22025,22608,25650 
"      75 Transport and heavy equipment operation and related maintenance occupations",62950,57960,20421,26510,54355,20742,26844 
"        751 Motor vehicle and transit drivers",55660,51180,19489,25162,47755,19753,25444 
"          7511 Transport truck drivers",10245,9240,31985,34200,8340,33413,34853 
"          7512 Bus drivers, subway operators and other transit operators",31420,29670,18535,24752,29160,18387,24652 
"          7513 Taxi and limousine drivers and chauffeurs",4640,3970,13679,16401,3105,14022,17342 
"          7514 Delivery and courier service drivers",9360,8305,17169,20761,7155,18227,21215 
"        752 Heavy equipment operators",4415,4120,31707,41381,3985,31765,41704 
"          7521 Heavy equipment operators (except crane)",3430,3175,35797,45246,3095,35727,45224 
"          7522 Public works maintenance equipment operators and related workers",985,945,26770,28402,890,26840,29500 
"        753 Other transport equipment operators and related maintenance workers",2880,2660,25670,29437,2610,26127,29751 
"          7531 Railway yard and track maintenance workers",200,190,52032,50421,185,53023,50818 
"          7532 Water transport deck and engine room crew",380,310,30049,31864,300,32416,33033 
"          7533 Boat and cable ferry operators and related occupations",470,435,21099,28168,430,22435,28350 
"          7534 Air transport ramp attendants",1120,1050,25651,28373,1035,25668,28417 
"          7535 Other automotive mechanical installers and servicers",705,675,21596,24954,665,21778,25458 
"      76 Trades helpers, construction labourers and related occupations",20115,17905,15039,21340,17005,15346,21737 
"        761 Trades helpers and labourers",14820,13110,15002,20948,12320,15299,21471 
"          7611 Construction trades helpers and labourers",13235,11725,14667,20712,10980,15002,21240 
"          7612 Other trades helpers and labourers",1585,1385,18895,22945,1340,19265,23371 
"        762 Public works and other labourers, n.e.c.",5290,4795,16242,22410,4685,15595,22438 
"          7621 Public works and maintenance labourers",4905,4440,15644,22338,4325,15302,22360 
"          7622 Railway and motor transport labourers",385,355,25288,23300,360,25340,23391 
"    8 Natural resources, agriculture and related production occupations",94885,83880,10496,15714,72585,10429,16120 
"      82 Supervisors and technical occupations in natural resources, agriculture and related production",13050,11885,16448,26696,8915,19648,31655 
"        821 Supervisors, logging and forestry",315,310,19546,31623,300,21256,32556 
"          8211 Supervisors, logging and forestry",315,310,19546,31623,295,21256,32556 
"        822 Contractors and supervisors, mining, oil and gas",1090,1015,69039,75496,975,74373,78026 
"          8221 Supervisors, mining and quarrying",415,370,82876,75831,370,82926,77542 
"          8222 Contractors and supervisors, oil and gas drilling and services",680,640,58691,75300,605,59276,78323 
"        823 Underground miners, oil and gas drillers and related occupations",1000,900,51882,57523,875,51913,58599 
"          8231 Underground production and development miners",515,440,50757,50125,440,50757,50267 
"          8232 Oil and gas well drillers, servicers, testers and related workers",490,455,55472,64696,435,58229,67068 
"        824 Logging machinery operators",240,225,15371,21637,185,22014,23467 
"          8241 Logging machinery operators",240,225,15371,21637,185,22014,23467 
"        825 Contractors and supervisors, agriculture, horticulture and related operations and services",6520,5990,17738,21630,4670,20029,24998 
"          8252 Agricultural service contractors, farm supervisors and specialized livestock workers",3535,3145,12178,15661,2205,15827,20909 
"          8255 Contractors and supervisors, landscaping, grounds maintenance and horticulture services",2990,2845,23882,28224,2465,23851,28647 
"        826 Fishing vessel masters and fishermen/women",3875,3445,11160,13023,1915,10802,12527 
"          8261 Fishing masters and officers",115,70,10266,14427,30,11621,15517 
"          8262 Fishermen/women",3765,3375,11164,12993,1885,10791,12478 
"      84 Workers in natural resources, agriculture and related production",50530,43995,10039,13981,37655,10016,14087 
"        841 Mine service workers and operators in oil and gas drilling",340,330,51316,55273,325,51352,55486 
"          8411 Underground mine service and support workers",135,135,50477,41290,130,50477,41290 
"          8412 Oil and gas well drilling and related workers and services operators",200,195,60101,64679,190,60114,65242 
"        842 Logging and forestry workers",1800,1640,13243,18399,1535,13791,19055 
"          8421 Chain saw and skidder operators",390,355,23623,29396,325,28537,31657 
"          8422 Silviculture and forestry workers",1410,1285,11788,15345,1215,12013,15723 
"        843 Agriculture and horticulture workers",47765,41510,10005,13501,35430,9915,13524 
"          8431 General farm workers",36230,31200,9811,13634,25460,9783,13813 
"          8432 Nursery and greenhouse workers",11535,10315,10356,13100,9965,10096,12785 
"        844 Other workers in fishing and trapping and hunting occupations",630,510,10520,12290,370,9802,11153 
"          8441 Fishing vessel deckhands",520,480,10731,12060,340,9812,10673 
"          8442 Trappers and hunters",110,35,6824,15573,30,6840,16172 
"      86 Harvesting, landscaping and natural resources labourers",31305,28000,9834,13776,26010,9443,13736 
"        861 Harvesting, landscaping and natural resources labourers",31305,28000,9834,13776,26010,9443,13736 
"          8611 Harvesting labourers",6970,6190,9709,12326,5940,9835,12343 
"          8612 Landscaping and grounds maintenance labourers",21535,19220,9214,13298,17610,8865,13191 
"          8613 Aquaculture and marine harvest labourers",430,375,11296,13831,280,8965,12528 
"          8614 Mine labourers",410,375,14214,27232,375,14214,27148 
"          8615 Oil and gas drilling, servicing and related labourers",815,770,26875,29847,760,29976,29976 
"          8616 Logging and forestry labourers",1145,1080,11772,14461,1050,11942,14539 
"    9 Occupations in manufacturing and utilities",265305,243480,24079,26807,236775,24519,27187 
"      92 Processing, manufacturing and utilities supervisors and central control operators",18505,17555,43644,49617,17400,43768,49841 
"        921 Supervisors, processing and manufacturing occupations",9260,8760,40867,45603,8690,40996,45775 
"          9211 Supervisors, mineral and metal processing",410,410,44470,53130,405,44453,53237 
"          9212 Supervisors, petroleum, gas and chemical processing and utilities",2180,2080,60861,63569,2075,60866,63671 
"          9213 Supervisors, food, beverage and associated products processing",4030,3775,36874,39187,3750,37345,39399 
"          9214 Supervisors, plastic and rubber products manufacturing",1150,1090,40785,41680,1090,40746,41719 
"          9215 Supervisors, forest products processing",530,515,41348,46097,510,41359,46497 
"          9217 Supervisors, textile, fabric, fur and leather products processing and manufacturing",955,890,27958,31947,855,27908,31598 
"        922 Supervisors, assembly and fabrication",3040,2840,42755,47261,2805,42965,47643 
"          9221 Supervisors, motor vehicle assembling",815,715,66195,64605,715,66207,64988 
"          9222 Supervisors, electronics manufacturing",600,595,45609,46713,590,45596,46839 
"          9223 Supervisors, electrical products manufacturing",180,175,37465,37344,175,37465,37368 
"          9224 Supervisors, furniture and fixtures manufacturing",430,400,33168,33306,400,33207,33238 
"          9226 Supervisors, other mechanical and metal products manufacturing",340,340,47564,50932,320,49590,51311 
"          9227 Supervisors, other products manufacturing and assembly",680,615,38020,37554,600,38134,38452 
"        923 Central control and process operators in processing and manufacturing",2665,2535,44402,52845,2510,44450,53068 
"          9231 Central control and process operators, mineral and metal processing",125,125,50853,56088,125,50853,56078 
"          9232 Petroleum, gas and chemical process operators",2410,2285,43080,52983,2265,43495,53233 
"          9235 Pulping, papermaking and coating control operators",120,125,51758,47057,125,51758,47057 
"        924 Utilities equipment operators and controllers",3540,3420,54451,59472,3390,54439,59689 
"          9241 Power engineers and power systems operators",1980,1905,65668,69970,1900,64958,69889 
"          9243 Water and waste treatment plant operators",1555,1510,46867,46234,1495,47055,46714 
"      94 Processing and manufacturing machine operators and related production workers",90045,82635,22146,24434,78795,22946,24991 
"        941 Machine operators and related workers in mineral and metal products processing and manufacturing",6635,6245,28957,31137,6135,29143,31442 
"          9411 Machine operators, mineral and metal processing",575,540,36518,42857,540,36518,42857 
"          9412 Foundry workers",480,460,23581,27512,425,25220,29313 
"          9413 Glass forming and finishing machine operators and glass cutters",855,805,25512,25871,790,25511,25984 
"          9414 Concrete, clay and stone forming operators",270,260,22167,21606,255,22208,22028 
"          9415 Inspectors and testers, mineral and metal processing",510,485,31185,34672,480,31147,34641 
"          9416 Metalworking and forging machine operators",1480,1375,31420,31201,1355,31662,31447 
"          9417 Machining tool operators",1010,960,31957,32474,950,33549,32811 
"          9418 Other metal products machine operators",1455,1355,27658,30374,1350,27681,30401 
"        942 Machine operators and related workers in chemical, plastic and rubber processing",10555,9920,28913,30075,9765,29048,30254 
"          9421 Chemical plant machine operators",3410,3195,30535,31966,3080,31455,32767 
"          9422 Plastics processing machine operators",5905,5590,27855,28894,5580,27897,28735 
"          9423 Rubber processing machine operators and related workers",1240,1135,29389,30580,1115,29497,30912 
"        943 Machine operators and related workers in pulp and paper production and wood processing and manufacturing",5530,5105,28459,30812,5000,28673,31112 
"          9431 Sawmill machine operators",665,630,28012,35573,595,30339,37037 
"          9432 Pulp mill machine operators",230,210,56880,46683,210,56916,47723 
